ticker,date,open,high,low,close,volume,volume_pln
KGH.WA,2025-09-12,135,140.6,135,139.15,2133386,296860661.9
KGH.WA,2025-09-15,139.15,141.85,139.05,141,1158569,163358229
KGH.WA,2025-09-16,141.4,142.25,138.7,139.35,1044645,145571280.75
KGH.WA,2025-09-17,138.1,138.65,135.25,135.25,905204,122428841
KGH.WA,2025-09-18,135,136.5,134,134.45,676546,90961609.7
KGH.WA,2025-09-19,135,136.5,134.65,135.55,881584,119498711.2
KGH.WA,2025-09-22,137,140.8,136.3,140.2,820563,115042932.6
KGH.WA,2025-09-23,140.3,142.35,139.95,142.2,834218,118625799.6
KGH.WA,2025-09-24,141.4,152.8,140.85,152.4,2569339,391567263.6
KGH.WA,2025-09-25,152,154.55,149.2,151.6,1088169,164966420.4
KGH.WA,2025-09-26,152.85,153,148.25,152,889713,135236376
KGH.WA,2025-09-29,155,160,154.1,160,1324609,211937440
KGH.WA,2025-09-30,160,160.6,157.6,160,1135012,181601920
KGH.WA,2025-10-01,159.75,170.2,159,166.05,3145564,522320902.2
KGH.WA,2025-10-02,167,173.4,166.5,167.35,1997835,334337687.25
KGH.WA,2025-10-03,169.6,172.7,168.95,171.65,1355406,232655439.9
KGH.WA,2025-10-06,172.5,176,172,173.8,1073732,186614621.6
KGH.WA,2025-10-07,174.65,178.15,171.55,178,974460,173453880
KGH.WA,2025-10-08,178.65,188.2,178,186.55,3156444,588834628.2
KGH.WA,2025-10-09,189.05,195.35,187,189.8,2224122,422138355.6
KGH.WA,2025-10-10,184.4,191.25,178.6,188,1887919,354928772
KGH.WA,2025-10-13,185,193.25,184.9,192.25,1385234,266311236.5
KGH.WA,2025-10-14,188,188.4,183.8,186.25,1721701,320666811.25
KGH.WA,2025-10-15,188.1,190.8,187.55,190.25,1347739,256407344.75
KGH.WA,2025-10-16,190.2,191.6,188.4,191.25,930301,177920066.25
KGH.WA,2025-10-17,190.5,192.35,186,187.75,1175890,220773347.5
KGH.WA,2025-10-20,190.5,194.9,190,194.1,839623,162970824.3
KGH.WA,2025-10-21,193,194.15,184.55,185.5,1696362,314675151
KGH.WA,2025-10-22,186.95,188.65,183.8,186.1,1017774,189407741.4
KGH.WA,2025-10-23,188.5,194.65,188.2,193.75,1261260,244369125
KGH.WA,2025-10-24,194.9,195.95,189.65,191,666855,127369305
KGH.WA,2025-10-27,194,195.75,189,189,776851,146824839
KGH.WA,2025-10-28,187,191.35,185.4,191.35,1212217,231957722.95
KGH.WA,2025-10-29,193.85,198.05,192.7,197.2,1466443,289182559.6
KGH.WA,2025-10-30,195,197.2,191.75,194,708010,137353940
KGH.WA,2025-10-31,194,195.8,192.55,193.85,859880,166687738
KGH.WA,2025-11-03,194,195.1,189.65,190.75,457493,87266789.75
KGH.WA,2025-11-04,186.95,187.7,184,186.55,924519,172469019.45
KGH.WA,2025-11-05,186.3,187.85,184.45,187,486584,90991208
KGH.WA,2025-11-06,188.35,191.95,188.35,189.35,582528,110301676.8
KGH.WA,2025-11-07,190.3,191.8,188.4,189.65,433732,82257273.8
KGH.WA,2025-11-10,193,195.85,192.9,195.65,702388,137422212.2
KGH.WA,2025-11-12,197.9,198,194.7,195.6,694993,135940635.04
KGH.WA,2025-11-13,197,203.5,195.6,196.5,1264313,248437504.5
KGH.WA,2025-11-14,194,195,188.3,195,873565,170345175
KGH.WA,2025-11-17,195,195.5,190.15,192.2,437184,84026764.8
KGH.WA,2025-11-18,189.6,189.8,186.2,189,859294,162406566
KGH.WA,2025-11-19,187.5,196.45,187.3,195.5,987228,193003074
KGH.WA,2025-11-20,196.1,196.95,193.05,195.1,545205,106369495.5
KGH.WA,2025-11-21,190,192.1,188.15,191.05,831389,158836868.45
KGH.WA,2025-11-24,193.4,197.25,192,195.9,1094045,214323415.5
KGH.WA,2025-11-25,197.6,199.1,196.05,198.35,828511,164335156.85
KGH.WA,2025-11-26,199.1,205.3,198.35,205,1211495,248356475
KGH.WA,2025-11-27,204.2,206,203.3,205.4,407081,83614437.4
KGH.WA,2025-11-28,206,212.5,204.7,211.7,913628,193415047.6
KGH.WA,2025-12-01,212.3,222.9,212,217.9,1211791,264049258.9
KGH.WA,2025-12-02,218,221,216.1,218,737624,160802032
KGH.WA,2025-12-03,219.8,225.4,217.6,222.9,778308,173484853.2
KGH.WA,2025-12-04,222.9,225.1,219.5,225.1,776312,174747831.2
KGH.WA,2025-12-05,228.2,235,228.2,235,895373,210412655
KGH.WA,2025-12-08,235,239.3,233.6,234.4,554281,129923466.4
KGH.WA,2025-12-09,230.3,236,226.7,235.8,853893,201347969.4
KGH.WA,2025-12-10,237.8,244.7,236.4,241.5,937410,226384515
KGH.WA,2025-12-11,242.5,247,239.4,245,640729,156978605
KGH.WA,2025-12-12,247,249.8,244.2,244.5,713484,174446838
KGH.WA,2025-12-15,245.2,251.5,244,250.8,883425,221562990
KGH.WA,2025-12-16,249,254.8,247.4,253.7,754678,191461808.6
KGH.WA,2025-12-17,256,264.8,255.9,259.6,1054661,273789995.6
KGH.WA,2025-12-18,259.8,260.3,250.7,256.3,832939,213482265.7
KGH.WA,2025-12-19,256.2,263.2,254.9,261,1021184,266529024
KGH.WA,2025-12-22,265.1,273,264.1,272.4,763001,207841472.4
KGH.WA,2025-12-23,273.3,274.9,269.6,273.8,422083,115566325.4
KGH.WA,2025-12-29,279,281.4,270,273.1,902674,246520269.4
KGH.WA,2025-12-30,275.7,281.5,274.6,280.8,739521,207657496.8
KGH.WA,2026-01-02,281.6,286,281.5,283.5,737439,209063956.5
KGH.WA,2026-01-05,290,297.3,286.5,296.5,1290082,382509313
KGH.WA,2026-01-07,300,309,293.8,294.4,1830009,538754649.6
KGH.WA,2026-01-08,290,290,274.5,280.3,1564216,438449744.8
KGH.WA,2026-01-09,285.2,297.8,282.6,297.8,1171564,348891759.2
KGH.WA,2026-01-12,303,306.7,296.4,303,1023782,310205946
KGH.WA,2026-01-13,303,308.7,300.2,308.7,930991,287396921.7
KGH.WA,2026-01-14,310,317.7,307.5,315.9,1048256,331144070.4
KGH.WA,2026-01-15,310,325.6,304.6,325.6,1514838,493231252.8
KGH.WA,2026-01-16,320.4,323.8,310.5,310.7,1268099,393998359.3
KGH.WA,2026-01-19,320,321,312.7,319.9,753914,241177088.6
KGH.WA,2026-01-20,319.9,319.9,312.5,319.9,796615,254837138.5
KGH.WA,2026-01-21,319.9,325.4,318.2,319.9,942023,301353157.7
KGH.WA,2026-01-22,322,323.4,307.2,313.5,1353112,424200612
KGH.WA,2026-01-23,318,328.3,314.5,328.3,1270872,417227277.6
KGH.WA,2026-01-26,332,357.6,331.1,355.8,1600608,569496326.4
KGH.WA,2026-01-27,358.2,358.5,331,332,1989651,660564132
KGH.WA,2026-01-28,344,355,342.3,352.7,1479203,521714898.1
KGH.WA,2026-01-29,377,396.4,366.6,371.9,3422027,1272651841.3
KGH.WA,2026-01-30,360,362,332.1,332.1,3788768,1258249852.8
KGH.WA,2026-02-02,282.5,320.2,280.6,312.2,3235760,1010204272
KGH.WA,2026-02-03,340,341,325.5,340,2281890,775842600
KGH.WA,2026-02-04,343.8,345.5,331,333.9,1563723,522127109.7
KGH.WA,2026-02-05,320,323.3,308,310.2,1991802,617856980.4
KGH.WA,2026-02-06,305,315.1,304.1,311,1314870,408924570
KGH.WA,2026-02-09,315,321.2,307.5,321.2,1194728,383746633.6
KGH.WA,2026-02-10,319,319,302,304.6,1039999,316783695.4
KGH.WA,2026-02-11,307,324.5,307,320,1219854,390353280
KGH.WA,2026-02-12,320.3,327,319.5,322.4,640197,206399512.8
KGH.WA,2026-02-13,313.2,318.7,309.1,317.4,1192333,378446494.2
KGH.WA,2026-02-16,312.3,314.9,304.5,305,866047,264144335
KGH.WA,2026-02-17,301.2,301.2,281.1,285.3,1408400,401816520
KGH.WA,2026-02-18,294.3,302.2,290.4,302.2,1204024,363856052.8
KGH.WA,2026-02-19,303.6,305,291.3,299,660959,197626741
KGH.WA,2026-02-20,297,305.5,296.4,305.5,855865,261466757.5
KGH.WA,2026-02-23,307.5,317.4,302.9,315.7,1198741,378442533.7
KGH.WA,2026-02-24,320,321.9,312.5,321.9,1086517,349749822.3
KGH.WA,2026-02-25,328,342.9,328,342,1433029,490095918
KGH.WA,2026-02-26,338.4,338.5,319.2,321.8,839808,270250204.15
KGH.WA,2026-02-27,335.7,339,333.5,335.5,1553429,521175429.5
KGH.WA,2026-03-02,338,344.4,321.7,326.5,885264,289038696
KGH.WA,2026-03-03,319.7,320,294.2,299.5,1500960,449537520
KGH.WA,2026-03-04,306,316.3,306,310.7,949243,294929800.1
KGH.WA,2026-03-05,308.6,310.3,294.6,296.5,752705,223177032.5
KGH.WA,2026-03-06,303,303.6,285.6,290.9,954654,277708848.6
KGH.WA,2026-03-09,283,289.4,276,289.4,1180729,341702972.6
KGH.WA,2026-03-10,300,304.3,298.3,303,837002,253611606
KGH.WA,2026-03-11,297.5,299.8,292.5,293,871527,255357411
KGH.WA,2026-03-12,294,296.8,282.4,288.2,841089,242401849.8
KGH.WA,2026-03-13,284,288.5,278.9,282.6,632741,178812606.6
KGH.WA,2026-03-16,278.5,286.7,275.6,283.5,673500,190937250
KGH.WA,2026-03-17,283.5,286.1,279,280.5,741140,207889770
KGH.WA,2026-03-18,280,288.7,271.2,273.9,1120291,306847704.9
KGH.WA,2026-03-19,263.9,265,253.4,259.8,1634582,424664403.6
KGH.WA,2026-03-20,262.5,265,251.6,257.2,1577357,405696220.4
